test_id,rand_ind,ref_time,ref_obsid,y_ang_offset,z_ang_offset,search_box_hw,ccd_temp,star_0_mag,star_1_mag,star_2_mag,star_3_mag,star_4_mag,star_5_mag,star_6_mag,star_7_mag,star_0_row,star_1_row,star_2_row,star_3_row,star_4_row,star_5_row,star_6_row,star_7_row,star_0_col,star_1_col,star_2_col,star_3_col,star_4_col,star_5_col,star_6_col,star_7_col,slot_0_box_hw,slot_1_box_hw,slot_2_box_hw,slot_3_box_hw,slot_4_box_hw,slot_5_box_hw,slot_6_box_hw,slot_7_box_hw,star_0_sz,star_1_sz,star_2_sz,star_3_sz,star_4_sz,star_5_sz,star_6_sz,star_7_sz,bg_row_offset,bg_col_offset,scale_4c,int_time,hot_px_brightness,image_0_fcn,image_1_fcn,image_2_fcn,image_3_fcn,image_4_fcn,image_5_fcn,image_6_fcn,image_7_fcn,image_0_row,image_1_row,image_2_row,image_3_row,image_4_row,image_5_row,image_6_row,image_7_row,image_0_col,image_1_col,image_2_col,image_3_col,image_4_col,image_5_col,image_6_col,image_7_col,sample_time,search_success_0,search_success_1,search_success_2,search_success_3,search_success_4,search_success_5,search_success_6,search_success_7
2018.299,18,0,0,-6,30,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-234.53,-407.11,-127.32,-395.79,-197.85,378.5,182.75,-113.59,-226.63,-238.38,-383.08,150.69,148,153.43,-182.98,355.77,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,912,752,1.42,1.696,0,1,1,1,1,1,1,1,1,-239,-411,-131,-400,-216,367,173,-130,-231,-242,-387,147,141,143,-196,360,909549072.851,1,1,1,1,0,0,0,0
2018.299,19,0,0,6,-30,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,251.26,386.91,-391.59,367.09,-385.69,352.77,-203.61,-252.52,-232.5,-150.35,252.03,392.74,-185.5,-365.42,-309.12,182.08,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,599,323,1.42,1.696,0,1,1,1,0,1,1,1,3,247,383,-395,511,-390,339,-213,-267,-237,-154,248,511,-189,-379,-323,161,909549155.885,1,1,1,0,1,0,0,0
2018.299,20,0,0,6,-18,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,140.43,-377.96,332,-170.96,-399.56,-208.5,298.92,195.66,271.33,-266.04,-245.18,317.08,268.33,-226.29,304.17,107.27,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,544,432,1.42,1.696,0,1,1,1,1,1,1,1,0,136,-382,341,-174,-404,-212,320,511,267,-270,-239,313,265,-229,-245,511,909549239.163,1,1,0,1,1,1,0,0
2018.299,21,0,0,6,-6,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,359.72,-388.1,-257.61,105.32,395.52,-209.26,-283.85,190.2,-100.81,168.31,-313.37,381.72,-343.53,235.07,-131.62,-339.55,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,659,766,1.42,1.696,0,1,1,1,1,1,1,1,1,356,-392,-261,113,391,-213,-305,173,-105,164,-317,380,-348,231,-146,-347,909549322.429,1,1,1,0,1,1,0,0
2018.299,22,0,0,6,6,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-408.58,-124.14,341.24,206.98,371.59,-181.41,145.76,-106.43,405.22,128.46,297.7,-125.79,-327.11,-137.46,144.63,-328.6,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,417,361,1.42,1.696,0,1,1,1,1,1,1,1,1,-413,-128,337,203,366,-203,128,-123,401,124,294,-130,-331,-150,128,-326,909549405.462,1,1,1,1,1,0,0,0
2018.299,23,0,0,6,18,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-273.51,341.81,273,-254.01,126.67,283.14,-408.73,-124.15,-139.07,-406.51,-163.32,-300.96,-255.79,366.79,110.75,-105.43,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,267,457,1.42,1.696,0,1,1,1,1,1,1,0,1,-278,338,269,-258,123,279,511,-275,-143,-410,-167,-305,-260,363,511,-297,909549488.768,1,1,1,1,1,1,0,0
2018.299,24,0,0,6,30,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-130.52,311.23,-387.77,362.81,377.6,172.24,-347.92,-142.44,-285.51,-217.38,-175.44,400.56,-377.92,-361.81,402.39,306.86,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,623,34,1.42,1.696,0,1,1,1,1,1,1,1,1,-135,307,-392,359,373,155,-355,-153,-290,-221,-180,397,-382,-360,419,301,909549572.024,1,1,1,1,1,0,0,0
2018.299,25,0,0,18,-30,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-211.91,141.81,272.54,-323.31,399.71,-182.5,350.32,-202.05,362.29,191.44,-314.82,-250.24,-190.11,-404.29,231.63,206.7,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,647,745,1.42,1.696,0,1,1,1,1,1,1,1,1,-216,138,269,-328,380,-206,254,-224,358,187,-319,-254,-202,-413,-335,206,909549655.081,1,1,1,1,0,0,0,0
2018.299,26,0,0,18,-18,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-394.09,-105.01,187.96,220.35,410.33,396.38,-341.36,229.87,-336.62,-311.51,-212.52,112.75,136.38,352.5,360.51,-388.3,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,777,636,1.42,1.696,0,1,1,1,1,1,1,0,0,-398,-109,184,216,393,407,511,511,-341,-316,-217,109,139,132,511,511,909549738.342,1,1,1,1,0,0,0,0
2018.299,27,0,0,18,-6,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-299.8,-156.84,134.07,347.29,-308.12,394.47,-135.13,123.99,185.67,-290.38,398.74,-243.46,385.84,175.17,-141.25,-231.95,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,239,128,1.42,1.696,0,1,1,1,1,1,1,1,1,-304,-161,131,343,-312,120,-156,332,182,-294,395,-248,382,-236,-148,-254,909549821.62,1,1,1,1,1,0,0,0
2018.299,28,0,0,18,6,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,179.62,-148.08,-117.94,387.46,381.76,169.99,-218.78,-247.2,-287.96,409.56,-199.94,268.93,-319.87,218.9,212.68,-101.98,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,295,220,1.42,1.696,0,1,1,1,1,1,1,1,1,176,-152,-122,383,378,-231,-137,-260,-292,406,-204,265,-324,201,-203,-91,909549904.65,1,1,1,1,1,0,0,0
2018.299,29,0,0,18,18,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,109.51,-290.39,361.72,-410.06,-382.61,-250.48,147.17,-149.75,234.26,-277.53,-299.82,410.14,-402.22,-112.96,-123.53,-338.99,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,23,315,1.42,1.696,0,1,1,1,1,1,0,3,1,105,-294,358,-414,-408,511,116,-159,230,-281,-304,406,-410,511,-112,-333,909549987.943,1,1,1,1,0,0,0,0
2018.299,30,0,0,18,30,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-115.67,-240.1,-371.88,120.44,-138.58,-116.33,269.6,-386.65,177.37,295.43,-126.15,-285.32,-363.07,-153.14,276.29,-374.11,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,298,31,1.42,1.696,0,1,1,1,1,1,0,1,1,-120,-244,-376,116,-143,511,258,-402,174,291,-130,-290,-367,511,265,-362,909550071.211,1,1,1,1,1,0,0,0
2018.299,31,0,0,30,-30,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,394.83,-359.16,-292.86,177.32,-194.59,166.08,224.39,-158.71,183.53,139.65,-334.46,259.02,243.53,-107.14,-333.19,-131.24,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,362,206,1.42,1.696,0,1,1,0,1,1,1,3,1,391,-363,511,173,-199,153,-173,155,180,135,511,255,240,-108,-148,251,909550154.234,1,1,0,1,1,0,0,0
2018.299,32,0,0,30,-18,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-210.25,-317.03,217.5,240.64,-404.99,327,-163.53,-401.93,366.87,-202.28,-185.68,250.22,358.2,-392.94,-411.06,152.03,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,665,69,1.42,1.696,0,1,1,1,1,1,1,3,1,-214,-321,214,222,-409,323,-183,-429,363,-206,-190,246,354,-397,-411,146,909550237.517,1,1,1,0,1,1,0,0
2018.299,33,0,0,30,-6,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-393.1,194.71,377.64,-258.3,-135.9,270.34,157.03,-384.89,170.85,289.18,-313.97,-316.79,217.16,-125.93,-332.68,371.45,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,622,0,1.42,1.696,0,1,1,1,1,1,0,1,1,-397,191,374,-262,-140,511,132,-410,167,285,-318,-321,213,511,-326,364,909550320.801,1,1,1,1,1,0,0,0
2018.299,34,0,0,30,6,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,359.64,-371.53,-210.67,-142.28,370.04,216.46,123.91,-230.35,384.66,146.93,189.06,-410.16,-118.81,-249.99,236.3,-184.19,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,774,651,1.42,1.696,0,1,1,1,1,1,1,1,1,356,-376,-214,-146,366,214,120,-168,381,143,186,-414,-122,-253,232,-400,909550403.811,1,1,1,1,1,1,1,0
2018.299,35,0,0,30,18,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-234.49,143.98,274.37,-263.44,-139.12,303.18,-289.27,-235.96,-384.63,-397.02,115.68,362.53,-169.05,-231.85,-157.37,182.55,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,905,822,1.42,1.696,0,1,1,0,1,1,1,1,1,-238,140,511,-267,-143,298,-293,-257,-389,-401,511,359,-173,-236,-161,185,909550487.095,1,1,0,1,1,1,1,0
2018.299,36,0,0,30,30,80,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-151.47,338.89,269.5,107.48,-329.13,225.4,-361.7,402.5,-298.62,331,-352.14,-259.22,-314.95,213.25,222.26,137.55,80,80,80,80,80,80,80,80,8,8,8,8,8,8,8,8,916,403,1.42,1.696,0,1,1,1,1,1,3,1,1,-156,317,266,103,-333,209,-382,400,-303,317,-356,-263,-319,217,221,129,909550570.374,1,0,1,1,1,0,0,0
2018.299,1,0,0,-30,-30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-285.59,-164.88,119.26,-282.31,352.66,259.9,109.95,197.21,-265.61,241.03,-353.91,107.9,215.79,377.83,326.19,-104.25,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,513,468,1.42,1.696,0,1,1,1,1,1,1,1,1,-290,-169,115,-287,368,349,128,100,-270,237,-358,104,199,212,321,326,909550653.409,1,1,1,1,0,0,0,0
2018.299,2,0,0,-30,-18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,263.73,-104.02,135.67,-352.52,177.27,339.3,-211.07,-278.16,347.43,339.31,131.89,-325.79,-319.05,-186.52,-181.21,349.84,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,135,870,1.42,1.696,0,1,0,1,1,3,1,1,1,260,511,132,-357,189,337,-201,-291,344,511,128,-329,-329,-187,-191,337,909550736.674,1,0,1,1,0,0,0,0
2018.299,3,0,0,-30,-6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,204.64,374.47,109.77,-334.03,392.57,-266.08,229.85,-100.27,-161.64,-128.52,302.7,-231,155.6,282.73,-351.13,200.77,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,919,356,1.42,1.696,0,1,1,1,1,1,1,1,1,201,371,106,-338,385,-270,246,-88,-166,-133,299,-235,144,279,-360,205,909550819.957,1,1,1,1,0,1,0,0
2018.299,4,0,0,-30,6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,369.17,-146.2,-339.8,-344.86,337.76,-202.24,157.6,305.81,168.4,240.69,124.56,-193.71,-351.86,-361.31,-249.74,-187.73,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,243,244,1.42,1.696,0,1,1,1,1,1,1,1,1,365,-150,-343,-349,350,-213,147,323,164,237,121,-197,-345,-379,-253,-200,909550902.994,1,1,1,1,0,0,0,0
2018.299,5,0,0,-30,18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-393.85,-157.57,328.97,-101.91,397.47,207.14,176.84,366.39,-246.97,-103.2,175.44,-365.84,407.82,-182.44,344.04,-118.86,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,68,52,1.42,1.696,0,1,1,1,0,1,1,1,1,-398,-162,325,511,394,198,165,378,-251,-107,171,511,404,-202,330,-106,909550986.27,1,1,1,0,1,0,0,0
2018.299,6,0,0,-30,30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-334.67,166.14,120.32,128.15,-358.15,-258.92,355.2,-411.06,402.21,224.8,-113.39,-271.78,100.37,-183.25,346.79,-163.97,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,374,138,1.42,1.696,0,1,1,1,1,1,1,1,3,-339,162,116,125,-345,-240,357,-421,398,221,-117,-275,88,-165,356,-155,909551069.555,1,1,1,1,0,0,0,0
2018.299,7,0,0,-18,-30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,210.14,-255.53,-243.93,-193.95,136.52,-395.97,381.7,256.62,183.61,-300.65,326.06,155.24,346.93,-106.66,147.02,-151.75,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,1012,592,1.42,1.696,0,1,1,1,0,1,1,1,1,206,-260,-248,511,120,-377,398,267,180,-305,322,511,345,-131,138,-150,909551152.585,1,1,1,0,0,0,0,0
2018.299,8,0,0,-18,-18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,174.05,176.98,392.82,294.22,331.33,-353.51,-228.84,-381.3,371.17,-282.53,-137.97,151.17,-340.97,-341.46,-242.85,183.83,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,217,926,1.42,1.696,0,1,1,1,1,1,0,1,0,170,173,389,291,328,511,-218,511,367,-287,-142,147,-345,511,-259,511,909551235.87,1,1,1,1,1,0,0,0
2018.299,9,0,0,-18,-6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-101.6,-258.42,310.29,323.08,-296.79,112.37,-376.79,151.35,406.73,-154.03,-248.99,404.68,167.81,-372.44,-401.38,355.73,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,294,789,1.42,1.696,0,1,1,1,1,1,1,1,1,-106,-262,306,319,-301,91,-381,126,403,-158,-253,400,164,-360,-417,-391,909551319.151,1,1,1,1,1,0,0,0
2018.299,10,0,0,-18,6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-136.45,368.45,227.19,-298.42,227.3,-122.52,319.84,-379.92,388.29,-328.38,200.99,175.94,-275.58,-303.42,368.63,-164.76,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,516,721,1.42,1.696,0,1,1,1,1,1,1,1,1,-140,364,223,-280,247,-131,336,-363,384,-332,197,167,-282,-299,384,-175,909551402.185,1,1,1,0,0,0,0,0
2018.299,11,0,0,-18,18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,115.88,211.57,-106.29,-272.35,-398.77,194.16,116.1,-286.56,389.92,-179.31,-125.96,-252.55,-338.31,-366.39,104.99,209.66,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,645,432,1.42,1.696,0,1,1,1,1,1,1,1,1,112,208,-110,-276,-403,190,101,-276,386,-183,-130,-257,-342,-370,89,197,909551485.468,1,1,1,1,1,1,0,0
2018.299,12,0,0,-18,30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,104.67,-147.13,310.57,407.95,-171.26,179.51,260.25,-329.67,-162.66,293.76,-328.25,-187.85,-315.24,201.83,-141.76,161.49,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,402,980,1.42,1.696,0,1,1,1,1,1,1,0,1,101,-151,307,404,-191,161,511,-346,-167,290,-332,-192,-295,199,511,171,909551568.732,1,1,1,1,0,0,0,0
2018.299,13,0,0,-6,-30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-115.36,381.16,-331.51,270.6,355.24,144.6,-322.68,-158.87,-313.95,151.43,-338.96,-411.37,-227.01,-222.84,131.35,302.36,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,696,773,1.42,1.696,0,1,1,1,1,1,1,0,1,-119,377,-336,266,351,150,511,-177,-318,147,-343,-416,-231,-250,511,305,909551651.743,1,1,1,1,1,0,0,0
2018.299,14,0,0,-6,-18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-263.41,-106.22,338.57,-313.85,395.74,116.91,331.99,-178.89,-352.99,300.48,-233.48,300.13,179.84,-159.69,336.27,-108.39,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,133,374,1.42,1.696,0,1,1,1,1,1,1,1,1,-267,-110,335,-318,392,130,312,102,-357,296,-238,296,176,-180,340,-162,909551735.023,1,1,1,1,1,0,0,0
2018.299,15,0,0,-6,-6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-363.79,409.07,-188.11,240.38,407.39,-287.61,222.46,-214.32,-273.94,-386.07,-219.63,160.44,239.62,209.35,318.12,-388.94,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,71,563,1.42,1.696,0,1,1,1,0,1,1,0,1,-368,405,-192,511,405,-277,511,-209,-278,-390,-224,511,236,219,511,-395,909551818.319,1,1,1,0,1,0,0,0
2018.299,16,0,0,-6,6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,120.08,-330.97,-139.78,-361.16,352.67,161.13,263.32,248.49,171.42,-375.82,-353.29,242.04,-175.46,-154.25,367.94,-293.33,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,46,226,1.42,1.696,0,1,1,1,1,1,1,0,0,116,-335,-144,-365,349,175,511,511,168,-380,-358,238,-179,-151,511,511,909551901.36,1,1,1,1,1,0,0,0
2018.299,17,0,0,-6,18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-127.17,-180.68,-257.29,369.11,160.59,384.79,-402.58,190.56,292.75,-365.32,-117.6,-226.2,-335.28,221.02,292.2,276.97,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,567,262,1.42,1.696,0,1,1,1,1,1,1,1,1,-131,-184,-261,365,157,403,-387,169,289,-369,-122,-230,-339,211,293,258,909551984.618,1,1,1,1,1,0,0,0
2018.299,18,0,0,-6,30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-234.53,-407.11,-127.32,-395.79,-197.85,378.5,182.75,-113.59,-226.63,-238.38,-383.08,150.69,148,153.43,-182.98,355.77,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,912,752,1.42,1.696,0,1,1,1,1,1,1,1,1,-239,-411,-131,-400,-212,367,186,-98,-231,-242,-387,147,157,146,-167,353,909552067.902,1,1,1,1,0,0,0,0
2018.299,19,0,0,6,-30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,251.26,386.91,-391.59,367.09,-385.69,352.77,-203.61,-252.52,-232.5,-150.35,252.03,392.74,-185.5,-365.42,-309.12,182.08,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,599,323,1.42,1.696,0,1,1,1,1,1,0,0,1,247,383,-395,377,-374,511,511,-250,-237,-154,248,365,-175,511,511,182,909552150.933,1,1,1,0,0,0,0,0
2018.299,20,0,0,6,-18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,140.43,-377.96,332,-170.96,-399.56,-208.5,298.92,195.66,271.33,-266.04,-245.18,317.08,268.33,-226.29,304.17,107.27,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,544,432,1.42,1.696,0,1,1,1,1,1,1,1,1,136,-382,328,-174,-404,-201,299,173,267,-270,-249,313,265,-226,300,103,909552234.218,1,1,1,1,1,0,0,0
2018.299,21,0,0,6,-6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,359.72,-388.1,-257.61,105.32,395.52,-209.26,-283.85,190.2,-100.81,168.31,-313.37,381.72,-343.53,235.07,-131.62,-339.55,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,659,766,1.42,1.696,0,1,1,1,1,1,1,0,1,356,-392,-261,113,391,-213,511,196,-105,164,-317,380,-348,231,511,-344,909552317.482,1,1,1,0,1,1,0,0
2018.299,22,0,0,6,6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-408.58,-124.14,341.24,206.98,371.59,-181.41,145.76,-106.43,405.22,128.46,297.7,-125.79,-327.11,-137.46,144.63,-328.6,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,417,361,1.42,1.696,0,1,1,1,1,1,1,1,1,-413,-128,337,203,367,-209,128,-124,401,124,294,-130,-332,-125,128,-326,909552400.535,1,1,1,1,1,0,0,0
2018.299,23,0,0,6,18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-273.51,341.81,273,-254.01,126.67,283.14,-408.73,-124.15,-139.07,-406.51,-163.32,-300.96,-255.79,366.79,110.75,-105.43,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,267,457,1.42,1.696,0,1,1,1,1,1,1,1,1,-278,338,269,-258,123,279,-420,-145,-143,-410,-167,-305,-260,363,129,-99,909552483.796,1,1,1,1,1,1,0,0
2018.299,24,0,0,6,30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-130.52,311.23,-387.77,362.81,377.6,172.24,-347.92,-142.44,-285.51,-217.38,-175.44,400.56,-377.92,-361.81,402.39,306.86,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,623,34,1.42,1.696,0,1,1,1,1,1,1,1,1,-135,307,-392,359,374,173,-363,-135,-290,-221,-180,396,-382,-356,415,315,909552567.105,1,1,1,1,1,0,0,0
2018.299,25,0,0,18,-30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-211.91,141.81,272.54,-323.31,399.71,-182.5,350.32,-202.05,362.29,191.44,-314.82,-250.24,-190.11,-404.29,231.63,206.7,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,647,745,1.42,1.696,0,1,1,1,1,1,1,1,1,-216,138,269,-328,402,-206,346,-224,358,187,-319,-254,-187,-433,224,189,909552650.11,1,1,1,1,0,0,0,0
2018.299,26,0,0,18,-18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-394.09,-105.01,187.96,220.35,410.33,396.38,-341.36,229.87,-336.62,-311.51,-212.52,112.75,136.38,352.5,360.51,-388.3,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,777,636,1.42,1.696,0,1,1,1,0,1,1,1,1,-398,-109,184,511,407,396,-361,241,-340,-316,-217,511,132,346,368,-384,909552733.393,1,1,1,0,1,0,0,0
2018.299,27,0,0,18,-6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-299.8,-156.84,134.07,347.29,-308.12,394.47,-135.13,123.99,185.67,-290.38,398.74,-243.46,385.84,175.17,-141.25,-231.95,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,239,128,1.42,1.696,0,1,1,1,1,1,1,0,1,-304,-161,131,343,-297,390,511,131,182,-294,395,-248,376,171,511,-243,909552816.677,1,1,1,1,0,1,0,0
2018.299,28,0,0,18,6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,179.62,-148.08,-117.94,387.46,381.76,169.99,-218.78,-247.2,-287.96,409.56,-199.94,268.93,-319.87,218.9,212.68,-101.98,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,295,220,1.42,1.696,0,1,1,1,0,1,1,1,1,176,-152,-122,511,392,165,-137,-269,-292,406,-204,511,-342,235,-203,-121,909552899.697,1,1,1,0,0,0,0,0
2018.299,29,0,0,18,18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,109.51,-290.39,361.72,-410.06,-382.61,-250.48,147.17,-149.75,234.26,-277.53,-299.82,410.14,-402.22,-112.96,-123.53,-338.99,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,23,315,1.42,1.696,0,1,1,1,1,1,0,1,1,105,-294,358,-414,-399,511,143,-160,230,-281,-304,406,-412,511,-128,-347,909552982.969,1,1,1,1,0,0,1,0
2018.299,30,0,0,18,30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-115.67,-240.1,-371.88,120.44,-138.58,-116.33,269.6,-386.65,177.37,295.43,-126.15,-285.32,-363.07,-153.14,276.29,-374.11,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,298,31,1.42,1.696,0,1,1,1,1,1,1,1,1,-120,-244,-376,116,-143,-105,278,-408,174,291,-130,-290,-367,-164,292,-362,909553066.25,1,1,1,1,1,0,0,0
2018.299,31,0,0,30,-30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,394.83,-359.16,-292.86,177.32,-194.59,166.08,224.39,-158.71,183.53,139.65,-334.46,259.02,243.53,-107.14,-333.19,-131.24,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,362,206,1.42,1.696,0,1,1,1,1,0,0,1,1,391,-363,-297,173,511,511,226,-190,180,135,-338,255,511,511,-331,-150,909553149.285,1,1,1,1,0,0,0,0
2018.299,32,0,0,30,-18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-210.25,-317.03,217.5,240.64,-404.99,327,-163.53,-401.93,366.87,-202.28,-185.68,250.22,358.2,-392.94,-411.06,152.03,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,665,69,1.42,1.696,0,1,1,1,1,1,1,0,1,-214,-321,214,236,-409,323,511,-339,363,-206,-190,246,354,-397,511,-215,909553232.567,1,1,1,1,1,1,0,0
2018.299,33,0,0,30,-6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-393.1,194.71,377.64,-258.3,-135.9,270.34,157.03,-384.89,170.85,289.18,-313.97,-316.79,217.16,-125.93,-332.68,371.45,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,622,0,1.42,1.696,0,1,1,1,1,1,1,0,1,-397,191,374,-262,-140,265,511,-277,167,285,-318,-320,213,-130,511,-304,909553315.845,1,1,1,1,1,1,0,0
2018.299,34,0,0,30,6,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,359.64,-371.53,-210.67,-142.28,370.04,216.46,123.91,-230.35,384.66,146.93,189.06,-410.16,-118.81,-249.99,236.3,-184.19,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,774,651,1.42,1.696,0,1,1,1,1,1,1,1,1,356,-376,-214,-146,366,214,101,-256,381,143,186,-414,-122,-253,248,-190,909553398.869,1,1,1,1,1,1,0,0
2018.299,35,0,0,30,18,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-234.49,143.98,274.37,-263.44,-139.12,303.18,-289.27,-235.96,-384.63,-397.02,115.68,362.53,-169.05,-231.85,-157.37,182.55,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,905,822,1.42,1.696,0,1,1,1,1,0,1,1,1,-238,140,271,-267,511,298,-297,-261,-389,-401,111,359,511,-236,-172,201,909553482.143,1,1,1,1,0,1,0,0
2018.299,36,0,0,30,30,100,-7,8,9,9.5,9.75,10,10.25,10.5,10.75,-151.47,338.89,269.5,107.48,-329.13,225.4,-361.7,402.5,-298.62,331,-352.14,-259.22,-314.95,213.25,222.26,137.55,100,100,100,100,100,100,100,100,8,8,8,8,8,8,8,8,916,403,1.42,1.696,0,1,1,1,1,1,1,1,1,-156,335,266,105,-321,221,-383,407,-303,327,-356,-266,-318,209,221,147,909553565.429,1,1,1,0,0,1,0,0
